"Id";"CIF";"Entidad_Norm";"Provincia_Entidad";"ID_ENTIDAD";"NIF_COD";"ACRONIMO";"NOMBRE_ENTIDAD";"Nombre_Entidad_Mostrar";"TIPO_ENTIDAD_N1_1";"TIPO_ENTIDAD_N2_1";"DIRECCION_POSTAL";"COD_POSTAL";"COD_PROVINCIA";"PROVINCIA";"COD_CCAA";"CCAA";"ENLACE_WEB";"SOMMA";"TIPO_ENTIDAD_REGIONAL";"ESTADO_x";"CodigoInvente";"DenominacionSocial";"FormaJuridica_Codigo";"FormaJuridica_Descripcion";"NIF";"codigoDir3";"codigoOrigen";"Provincia_Codigo";"C_ID_UD_ORGANICA";"C_DNM_UD_ORGANICA";"C_ID_NIVEL_ADMON";"C_ID_TIPO_ENT_PUBLICA";"N_NIVEL_JERARQUICO";"C_ID_DEP_UD_SUPERIOR";"C_DNM_UD_ORGANICA_SUPERIOR";"C_ID_DEP_UD_PRINCIPAL";"C_DNM_UD_ORGANICA_PRINCIPAL";"B_SW_DEP_EDP_PRINCIPAL";"C_ID_DEP_EDP_PRINCIPAL";"C_DNM_UD_ORGANICA_EDP_PRINCIPAL";"C_ID_ESTADO";"D_VIG_ALTA_OFICIAL";"NIF_CIF";"C_ID_AMB_PROVINCIA";"C_DESC_PROV";"CONTACTOS";"List_Entidad_Norm";"List_Provincia_Entidad";"List_CIF"
5922;"G01033547";"egibide fundacion diocesanas jesus obrero fundazioa";1;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['egibide fundacion diocesanas jesus obrero fundazioa']";"[1]";"['G01033547']"
4969;"F20079497";"huhezi s coop";20;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['huhezi s coop']";"[20]";"['F20079497']"
4385;"B40630733";"ipronics programmable photonics";46;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['ipronics programmable photonics']";"[46]";"['B40630733']"
1198;"";"centro de innovacion e servizos tecnoloxicos da madeira";32;1222;"";"CIS-Madeira";"";"Centro de Innovación e Servizos Tecnolóxicos da Madeira";"Organismo de I+D Regional";"Centro/Instituto propio";"Avenida de Galicia, 5, Parque Tecnológico de Galicia Tecnópole, San Cibrao das Viñas";32901;32;"Ourense";12;"Galicia";"http://www.cismadeira.com/";"";"";"ACTIVO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['centro de innovacion e servizos tecnoloxicos da madeira']";"[32]";"[]"
6056;"G78025905";"camera di commercio e industria italiana per la spagna camara de comercio e industria italiana para espaa";28;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['camera di commercio e industria italiana per la spagna camara de comercio e industria italiana para espaa']";"[28]";"['G78025905']"
7940;"B04360392";"eurofins sica agriq slu";4;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['eurofins sica agriq slu']";"[4]";"['B04360392']"
1427;"";"centro de estudio de las migraciones y las relaciones interculturales cemyri";4;1472;"";"CEMyRI";"";"Centro de Estudio de las Migraciones y las Relaciones Interculturales (CEMyRI), ";"Centro de Investigación";"Centro/Instituto Propio";"Carretera de Sacramento, s/n, La Cañada de San Urbano";4120;4;"Almería";1;"Andalucía";"https://www.ual.es/investigacion/investiga/centros-institutos/centro/13";"";"";"ACTIVO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['centro de estudio de las migraciones y las relaciones interculturales cemyri']";"[4]";"[]"
1658;"";"centre de desenvolupament de sensors instrumentacio i sistemes";8;1707;"";"CD6";"";"Centre de Desenvolupament de Sensors, Instrumentació i Sistemes";"Centro de Investigación";"Centro/Instituto Propio";"Rambla de Sant Nebridi, 10, Terrassa";8222;8;"Barcelona";9;"Cataluña";"http://www.cd6.upc.edu/";"";"";"ACTIVO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['centre de desenvolupament de sensors instrumentacio i sistemes']";"[8]";"[]"
3982;"B99344319";"hiberus tecnologias de la informacion sl";50;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['hiberus tecnologias de la informacion sl']";"[50]";"['B99344319']"
2296;"P1204000B";"ayuntamiento de castellon de la plana castello de la plana";12;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"L01120402";"Ayuntamiento de Castellón de la Plana/Castelló de la Plana";3;"AY";1;"LA9999999";"Entidades Locales";"L01120402";"Ayuntamiento de Castellón de la Plana/Castelló de la Plana";"N";"NaN";"NaN";"V";"NaN";"P1204000B";"12,0000";"Castelló/Castellón";"notificaciones@castello.es";"['ayuntamiento de castellon de la plana', 'ayuntamiento de castello', 'ayuntamiento de castellon de la plana castello de la plana']";"[12]";"['P1204000B']"
1775;"";"instituto universitario de etica del comportamiento economico";46;1825;"";"";"";"Instituto Universitario de Ética del Comportamiento Económico";"Centro de Investigación";"Centro/Instituto Propio";"Carrer de Quevedo, 2";46001;46;"Valencia/València";10;"Comunitat Valenciana";"https://www.ucv.es/investigacion/institutos-universitarios";"";"";"NO ACTIVO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['instituto universitario de etica del comportamiento economico']";"[46]";"[]"
1744;"";"instituto valenciano de oncologia";46;1794;"";"IVO";"";"Instituto Valenciano de Oncología";"Centro de Investigación";"Otro tipo de centro de investigación";"Calle Estrella, 3";46007;46;"Valencia/València";10;"Comunitat Valenciana";"https://www.ivo.es/";"";"";"NO ACTIVO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['instituto valenciano de oncologia']";"[46]";"[]"
7912;"A31098130";"equipamientos industriales s a";31;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['equipamientos industriales s a']";"[31]";"['A31098130']"
436;"";"centro iberoamericano de la biodiversidad";3;440;"";"CIBIO";"CENTRO IBEROAMERICANO DE LA BIODIVERSIDAD CIBIO";"Centro Iberoamericano de la Biodiversidad";"Centro de Investigación";"Centro/Instituto propio";"Campus del Parque Científico - Universidad de Alicante, Carretera San Vicente del Raspeig s/n";3690;3;"Alicante/Alacant";10;"Comunitat Valenciana";"https://cibio.ua.es/";"";"";"ACTIVO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['centro iberoamericano de la biodiversidad']";"[3]";"[]"
1809;"";"instituto de estudios superiores de la familia";8;1859;"";"";"";"Instituto de Estudios Superiores de la Familia";"Centro de Investigación";"Centro/Instituto Propio";"Carrer Immaculada, 22";8017;8;"Barcelona";9;"Cataluña";"https://www.uic.es/es/instituto-de-estudios-superiores-de-la-familia";"";"";"NO ACTIVO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['instituto de estudios superiores de la familia']";"[8]";"[]"
3398;"B18448258";"caton sistemas alternativos sl";18;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['caton sistemas alternativos sl']";"[18]";"['B18448258']"
4200;"B65621419";"torrot electric europa sl";17;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['torrot electric europa sl']";"[17]";"['B65621419']"
5019;"Q3800517I";"entidad publica empresarial local balsas de tenerife";38;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"INV00001949";"Entidad Pública Empresarial Local Balsas de Tenerife";4;"Entidad pública empresarial";"Q3800517I";"NaN";"0538004DI003";38;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['entidad publica empresarial local balsas de tenerife balten', 'entidad publica empresarial local balsas de tenerife']";"[38]";"['Q3800517I']"
3195;"816989000";"pontificia universidad catolica de chile";88;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['pontificia universidad catolica de chile', 'pontificia universidad catolica del peru']";"[88]";"['816989000']"
8173;"B46856118";"pulverizadores fede sl";46;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['pulverizadores fede sl']";"[46]";"['B46856118']"
2969;"B14766547";"innovaoleo s l";14;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['innovaoleo s l']";"[14]";"['B14766547']"
7423;"A06260426";"garcia y marquez servicios inmobiliarios sa";6;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['garcia y marquez servicios inmobiliarios sa']";"[6]";"['A06260426']"
7385;"B83647248";"kv consultores de ingeneria proyectos y obras sl";28;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['kv consultores de ingeneria proyectos y obras sl']";"[28]";"['B83647248']"
73;"V74290453";"cluster de refractarios de asturias aie";33;73;"V74290453";"Clúster de Refractarios";"CLUSTER DE REFRACTARIOS DE ASTURIAS AIE";"Clúster de Refractarios de Asturias, AIE";"Clúster/Plataforma";"Clúster";"Parque Tecnológico de Asturias, Llanera";33428;33;"Asturias";3;"Asturias, Principado de";"http://www.clusterderefractarios.com";"";"";"ACTIVO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['cluster de refractarios de asturias aie']";"[33]";"['V74290453']"
6342;"G37431699";"asociacion para el desarrollo de los cuidados paliativos y tratamiento del dolor acpd";37;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['asociacion para el desarrollo de los cuidados paliativos y tratamiento del dolor acpd']";"[37]";"['G37431699']"
6566;"P4510700J";"ayuntamiento de mora";45;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"L01451066";"Ayuntamiento de Mora";3;"AY";1;"LA9999999";"Entidades Locales";"L01451066";"Ayuntamiento de Mora";"N";"NaN";"NaN";"V";"NaN";"P4510700J";"45,0000";"Toledo";"ayto@mora.es";"['ayuntamiento de mora', 'atuntamiento de mora']";"[45]";"['P4510700J']"
1355;"";"instituto de estudios medievales y renacentistas";37;1400;"";"IEMyR";"";"Instituto de Estudios Medievales y Renacentistas";"Centro de Investigación";"Centro/Instituto Propio";"Paseo Rector Esperabé, Nº 47, Casa Dorado Montero";37008;37;"Salamanca";7;"Castilla y León";"https://iemyrhd.usal.es/";"";"";"ACTIVO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['instituto de estudios medievales y renacentistas']";"[37]";"[]"
1900;"G04318572";"fundacion de la universidad de almeria";4;1951;"G04318572";"";"FUNDACION DE LA UNIVERSIDAD DE ALMERIA";"Fundación de La Universidad de Almeria";"Entidad de Gestión, Promoción y Fomento de la I+D";"De universidad";"";4002;4;"Almería";1;"Andalucía";"";"";"";"ACTIVO";"INV00002942";"Fundación de la Universidad de Almería";6;"Fundación ";"G04318572";"NaN";"0104001HH000";4;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['fundacion de la universidad de almeria']";"[4]";"['G04318572']"
6164;"G66483207";"the barcelona institute of science and technology";8;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['the barcelona institute of science and technology']";"[8]";"['G66483207']"
825;"A43783190";"tecnoparc reus";43;833;"A43783190";"";"TECNOPARC REUS, S.A.";"Tecnoparc Reus";"Parque científico y/o tecnológico";"Parque Mixto";"Avinguda de la Cambra de Comerç, 42, Reus";43201;43;"Tarragona";9;"Cataluña";"https://www.reus.cat/ajuntament/tecnoparc";"";"";"ACTIVO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['tecnoparc reus']";"[43]";"['A43783190']"
3237;"B15964521";"mestrelab research s l";15;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['mestrelab research s l']";"[15]";"['B15964521']"
2728;"B03083771";"plasticos erum s l";3;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['plasticos erum s l']";"[3]";"['B03083771']"
1216;"V95288577";"ormazabal corporate technology a i e";48;1240;"V95288577";"ORMAZABAL";"";"Ormazabal Corporate Technology A.I.E.";"Agrupaciones o asociaciones empresariales";"Agrupaciones o asociaciones empresariales";"Parque Empresarial Boroa, Amorebieta";48340;48;"Bizkaia";16;"País Vasco";"https://www.ormazabal.com/es/boroa-0";"";"";"NO ACTIVO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['ormazabal corporate technology aie', 'ormazabal corporate technology a i e']";"[48]";"['V95288577']"
4138;"B88288493";"proyectarenovables control s l";77;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['proyectarenovables control s l']";"[77]";"['B88288493']"
494;"";"ensayos de experimentacion en vuelo para la certificacion de aeronaves";18;499;"";"";"ENSAYOS DE EXPERIMENTACION EN VUELO PARA LA CERTIFICACION DE AERONAVES";"Ensayos de Experimentacion en Vuelo para la Certificacion de Aeronaves";"Centro de Investigación";"Centro/Instituto propio";"Aeropuerto de Granada Autovía A-92";18329;18;"Granada";1;"Andalucía";"https://www.inta.es/INTA/es/donde-estamos/Centro_1479764557172";"";"";"ACTIVO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['ensayos de experimentacion en vuelo para la certificacion de aeronaves']";"[18]";"[]"
3329;"B65673261";"vilynx spain slu";8;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['vilynx spain slu']";"[8]";"['B65673261']"
6985;"B34201012";"inmapa aeronautica sl";34;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['inmapa aeronautica sl']";"[34]";"['B34201012']"
4265;"B98369788";"fusio d arts technology s l";46;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['fusio d arts technology s l']";"[46]";"['B98369788']"
4677;"B06736292";"balamo legal y fiscal s l p";6;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['balamo legal y fiscal s l p']";"[6]";"['B06736292']"
7166;"B06412563";"heral enologia s l";6;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['heral enologia s l']";"[6]";"['B06412563']"
6723;"A31588312";"componosollertia s a l";31;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['componosollertia s a l']";"[31]";"['A31588312']"
6496;"G82482365";"fundacion san patricio";28;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['fundacion san patricio']";"[28]";"['G82482365']"
3382;"B97635494";"ingelia sl";46;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['ingelia sl']";"[46]";"['B97635494']"
6160;"G98530389";"asociacion de emprendedores e innovadores sociales de valencia";46;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['asociacion de emprendedores e innovadores sociales de valencia']";"[46]";"['G98530389']"
284;"G44227148";"fundacion centro de estudios de fisica del cosmos de aragon";44;286;"G44227148";"CEFCA";"FUNDACION CENTRO DE ESTUDIOS DE FISICA DEL COSMOS DE ARAGON";"Fundación Centro de Estudios de Física del Cosmos de Aragón";"Organismo de I+D Regional";"Centro/Instituto propio";"Plaza San Juan, 1";44001;44;"Teruel";2;"Aragón";"https://www.cefca.es/";"";"";"ACTIVO";"INV00002882";"Fundación Centro de Estudios de Física del Cosmos de Aragón";6;"Fundación ";"G44227148";"A02022436";"0244010HH000";44;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['centro de estudios de fisica del cosmos de aragon', 'fundacion centro de estudios de fisica del cosmos de aragon']";"[44]";"['G44227148']"
356;"";"instituto de biomedicina y biotecnologia de cantabria";39;360;"";"IBBTEC";"INSTITUTO DE BIOMEDICINA Y BIOTECNOLOGIA DE CANTABRIA";"Instituto de Biomedicina y Biotecnología de Cantabria";"Centro de Investigación";"Centro/Instituto mixto";"Calle Albert Einstein, 22, Santander";39011;39;"Cantabria";6;"Cantabria";"https://web.unican.es/ibbtec";"";"";"ACTIVO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['instituto de biomedicina y biotecnologia de cantabria']";"[39]";"[]"
4951;"A84780667";"ingenieria tecnica del transporte tria sa";28;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['ingenieria tecnica del transporte tria sa', 'ingenieria y tecnica del transporte tria s a']";"[28]";"['A84780667']"
7477;"B67148668";"dbgen ocular genomics sl";8;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['dbgen ocular genomics sl']";"[8]";"['B67148668']"
549;"G97360325";"fundacion valenciaport";46;554;"G97360325";"Valenciaport";"FUNDACION VALENCIAPORT";"Fundación Valenciaport";"Centro de Investigación";"Otro tipo de centro de investigación";"Avinguda Moll del Turia, s/n";46024;46;"Valencia/València";10;"Comunitat Valenciana";"https://www.fundacion.valenciaport.com/";"";"";"ACTIVO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['fundacion valencia port', 'fundacion de la comunidad valenciana para la investigacion promocion y estudios comerciales', 'fundacion valenciaport']";"[46]";"['G97360325']"
3737;"G73978033";"region de murcia limpia";30;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['region de murcia limpia']";"[30]";"['G73978033']"
129;"";"plataforma tecnologica de los sectores manufactureros tradicionales";3;129;"";"PLATECMA";"Plataforma Tecnológica de los Sectores Manufactureros Tradicionales - PLATECMA";"Plataforma Tecnológica de los Sectores Manufactureros Tradicionales";"Clúster/Plataforma";"Plataforma Tecnológica";"Plaza Roque Calpena Giménez, 1-4º, Elda";3600;3;"Alicante/Alacant";10;"Comunitat Valenciana";"http://www.platecma.com";"";"";"ACTIVO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['plataforma tecnologica de los sectores manufactureros tradicionales']";"[3]";"[]"
4866;"B80526486";"faurecia interior systems salc espana sl";28;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['faurecia interior systems salc espana sl']";"[28]";"['B80526486']"
917;"";"centro de experiencias hidrograficas de el pardo";28;926;"";"CEHIPAR";"Centro de Experiencias Hidrográficas de El Pardo";"Centro de Experiencias Hidrográficas de El Pardo";"Infraestructura";"Infraestructura propia";"Carretera de la Sierra, s/n";28048;28;"Madrid";13;"Madrid, Comunidad de";"https://www.inta.es/ICTS-CEHIPAR/es/inicio/";"";"";"ACTIVO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['centro de experiencias hidrograficas de el pardo']";"[28]";"[]"
4986;"G98890437";"figenomix";46;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['fundacion genetica por la vida', 'figenomix']";"[46]";"['G98890437']"
5488;"P4610400F";"ayuntamiento de quart de poblet";46;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"L01461022";"Ayuntamiento de Quart de Poblet";3;"AY";1;"LA9999999";"Entidades Locales";"L01461022";"Ayuntamiento de Quart de Poblet";"N";"NaN";"NaN";"V";"NaN";"P4610400F";"46,0000";"València/Valencia";"alcaldia@quardepoblet.org";"['ayuntamiento de quart de poblet']";"[46]";"['P4610400F']"
4849;"B84697077";"protein alternatives sl";28;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['protein alternatives sl']";"[28]";"['B84697077']"
5954;"G02289585";"asociacion albacetea de agricultura de conservacion";2;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['asociacion albacetea de agricultura de conservacion']";"[2]";"['G02289585']"
5455;"P3205900H";"ayuntamiento de pereiro de aguiar o";32;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"L01320586";"Ayuntamiento de Pereiro de Aguiar, O";3;"AY";1;"LA9999999";"Entidades Locales";"L01320586";"Ayuntamiento de Pereiro de Aguiar, O";"N";"NaN";"NaN";"V";"NaN";"P3205900H";"32,0000";"Ourense";"concello.pereirodeaguiar@eidolocal.es";"['ayuntamiento de pereiro de aguiar o', 'concello do pereiro de aguiar']";"[32]";"['P3205900H']"
4680;"B75065052";"vivebiotech s l";20;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['vivebiotech s l']";"[20]";"['B75065052']"
7837;"B43498310";"establecimientos or 64 s l";8;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['establecimientos or 64 s l']";"[8]";"['B43498310']"
6623;"B47690482";"ac gen reading life s l";47;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['ac gen reading life s l']";"[47]";"['B47690482']"
6739;"B70165428";"inous enxeneria global s l";15;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['inous enxeneria global s l']";"[15]";"['B70165428']"
3392;"B66313776";"symposium by emagister s l";8;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['symposium by emagister s l']";"[8]";"['B66313776']"
1106;"";"instituto de investigacion de carne y productos carnicos";10;1123;"";"IPROCAR";"";"Instituto de Investigación de Carne y Productos Cárnicos";"Centro de Investigación";"Centro/Instituto propio";"Avenida de las Letras, s/n, Cáceres";10004;10;"Cáceres";11;"Extremadura";"https://opendata.unex.es/investiga/institutos-de-investigacion/IPROCAR";"";"";"ACTIVO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['instituto de investigacion de carne y productos carnicos']";"[10]";"[]"
4422;"B96630421";"inesfly corporation sl";46;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['inesfly corporation sl']";"[46]";"['B96630421']"
4642;"A86583747";"iberdrola generacion nuclear s a";28;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['iberdrola generacion nuclear s a']";"[28]";"['A86583747']"
7509;"G40539322";"conferacio de empresaris del comerc servicis i autonomos de la c v confecomerc cv";46;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['conferacio de empresaris del comerc servicis i autonomos de la c v confecomerc cv']";"[46]";"['G40539322']"
8096;"B31971252";"tafco metawireless sl";31;"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['tafco metawireless sl']";"[31]";"['B31971252']"
694;"G45385846";"asociacion de investigacion y desarrollo del calzado y afines de toledo";45;701;"G45385846";"ASIDCAT";"ASOCIACION DE INVESTIGACIÓN Y DESARROLLO DEL CALZADO Y AFINES DE TOLEDO";"Asociación de Investigación y Desarrollo del Calzado y Afines de Toledo";"Centro tecnológico y de apoyo a la innovación tecnológica";"Otros centros tecnológicos y de apoyo a la innovación tecnológica";"Avenida San Crispin, 105 , Fuensalida";45510;45;"Toledo";8;"Castilla - La Mancha";"http://www.asidcat.com";"";"";"ACTIVO";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"['asociacion de i d del calzado y afines de toledo', 'asociacion de investigacion y desarrollo del calzado y afines de toledo']";"[45]";"['G45385846']"
